OBJECTID,POT_MW,ALT_TOTAL,ALT_TORRE,DIAM_ROTOR,DATA_ATUALIZACAO,EOL_VERSAO_ID,NOME_EOL,DEN_AEG,OPERACAO,PROPRIETARIO,UF,LATITUDE,LONGITUDE
22935,0.0062,200.0,115.0,170.0,2024-03-11 15:21:31,50070,Ventos de Santa Dulce 10,DUL10-07,False,Ventos de Santa Dulce Energias Renováveis S.A,BA,-9.418137416694949,-38.78593635299996
22936,0.0062,200.0,115.0,170.0,2024-03-11 15:21:31,50070,Ventos de Santa Dulce 10,DUL10-06,False,Ventos de Santa Dulce Energias Renováveis S.A,BA,-9.416508544694974,-38.78461660599993
22937,0.0062,200.0,115.0,170.0,2024-03-11 15:21:31,50070,Ventos de Santa Dulce 10,DUL10-05,False,Ventos de Santa Dulce Energias Renováveis S.A,BA,-9.41481638869504,-38.78335156199995
22938,0.0062,200.0,115.0,170.0,2024-03-11 15:21:31,50070,Ventos de Santa Dulce 10,DUL10-04,False,Ventos de Santa Dulce Energias Renováveis S.A,BA,-9.413115317695077,-38.78230514099994
22939,0.0062,200.0,115.0,170.0,2024-03-11 15:21:31,50070,Ventos de Santa Dulce 10,DUL10-03,False,Ventos de Santa Dulce Energias Renováveis S.A,BA,-9.400205681695512,-38.79290604399995
22940,0.0062,200.0,115.0,170.0,2024-03-11 15:21:31,50070,Ventos de Santa Dulce 10,DUL10-02,False,Ventos de Santa Dulce Energias Renováveis S.A,BA,-9.397844959695542,-38.792871014999946
22941,0.0062,200.0,115.0,170.0,2024-03-11 15:21:31,50070,Ventos de Santa Dulce 10,DUL10-01,False,Ventos de Santa Dulce Energias Renováveis S.A,BA,-9.395185645695657,-38.79264489399998
22942,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47196,Ventos de Santa Rosa 14,RSA-14-10,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.27748267269932,-41.917807478999976
22943,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47196,Ventos de Santa Rosa 14,RSA-14-09,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.275812745699355,-41.91653872699993
22944,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47196,Ventos de Santa Rosa 14,RSA-14-08,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.274142736699451,-41.915279081999984
22945,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47196,Ventos de Santa Rosa 14,RSA-14-07,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.272481751699498,-41.91401952399997
22946,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47196,Ventos de Santa Rosa 14,RSA-14-06,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.272181358699484,-41.909861217999946
22947,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47196,Ventos de Santa Rosa 14,RSA-14-05,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.270254609699538,-41.90906327899995
22948,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47197,Ventos de Santa Rosa 15,RSA-15-12,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.269744128699557,-41.93175665199993
22949,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47196,Ventos de Santa Rosa 14,RSA-14-04,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.26802406869965,-41.90896305799998
22950,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47197,Ventos de Santa Rosa 15,RSA-15-11,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.267688319699616,-41.93128490999993
22951,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47196,Ventos de Santa Rosa 14,RSA-14-03,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.266179277699706,-41.90808397099994
22952,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47196,Ventos de Santa Rosa 14,RSA-14-12,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.265963014699691,-41.91911265099998
22953,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47197,Ventos de Santa Rosa 15,RSA-15-10,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.265641392699694,-41.93083143699994
22954,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47196,Ventos de Santa Rosa 14,RSA-14-02,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.26433492469974,-41.90715033899994
22955,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47197,Ventos de Santa Rosa 15,RSA-15-09,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.263594537699754,-41.930368879999946
22956,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47196,Ventos de Santa Rosa 14,RSA-14-01,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.261819251699816,-41.90767524699993
22957,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47197,Ventos de Santa Rosa 15,RSA-15-08,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.261547679699854,-41.92990633299996
22958,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47195,Ventos de Santa Rosa 13,RSA-13-12,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.259367773699882,-41.908082466999986
22959,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47197,Ventos de Santa Rosa 15,RSA-15-07,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.258631547699895,-41.93190084999997
22960,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47195,Ventos de Santa Rosa 13,RSA-13-11,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.257128120699948,-41.907991294999924
22961,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47197,Ventos de Santa Rosa 15,RSA-15-06,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.256695097699987,-41.931193709999945
22962,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47192,Ventos de Santa Rosa 10,RSA-10-12,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.255468259699992,-41.89654729899996
22963,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47192,Ventos de Santa Rosa 10,RSA-10-11,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.255326600700045,-41.892836028999966
22964,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47195,Ventos de Santa Rosa 13,RSA-13-10,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.254980053700013,-41.90774629599997
22965,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47197,Ventos de Santa Rosa 15,RSA-15-05,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.254684742700015,-41.93068601599998
22966,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47192,Ventos de Santa Rosa 10,RSA-10-10,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.254561304700074,-41.88915602799994
22967,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47192,Ventos de Santa Rosa 10,RSA-10-09,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.25298754870009,-41.88714262399998
22968,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47195,Ventos de Santa Rosa 13,RSA-13-09,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.25286856170009,-41.90744704499997
22969,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47197,Ventos de Santa Rosa 15,RSA-15-04,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.252545617700092,-41.93045914999993
22970,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47195,Ventos de Santa Rosa 13,RSA-13-08,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.251562054700148,-41.90479927199994
22971,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47192,Ventos de Santa Rosa 10,RSA-10-08,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.251233868700172,-41.88615532099993
22972,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47197,Ventos de Santa Rosa 15,RSA-15-03,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.250324599700162,-41.930304355999965
22973,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47195,Ventos de Santa Rosa 13,RSA-13-07,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.250005291700198,-41.90293147699998
22974,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47192,Ventos de Santa Rosa 10,RSA-10-07,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.249814971700212,-41.883979531999955
22975,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47192,Ventos de Santa Rosa 10,RSA-10-06,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.248285827700238,-41.882030192999935
22976,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47197,Ventos de Santa Rosa 15,RSA-15-02,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.24810417470027,-41.93007682899997
22977,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47195,Ventos de Santa Rosa 13,RSA-13-06,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.24756328570025,-41.90328426199995
22978,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47192,Ventos de Santa Rosa 10,RSA-10-05,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.246554132700298,-41.880552071999944
22979,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47197,Ventos de Santa Rosa 15,RSA-15-01,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.246030580700317,-41.92956864599995
22980,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47195,Ventos de Santa Rosa 13,RSA-13-05,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.245157708700336,-41.903600973999964
22981,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47192,Ventos de Santa Rosa 10,RSA-10-04,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.244804871700374,-41.87901017199994
22982,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47192,Ventos de Santa Rosa 10,RSA-10-03,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.243143891700427,-41.87772361499998
22983,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47195,Ventos de Santa Rosa 13,RSA-13-04,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.242816616700424,-41.90376363499996
22984,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47192,Ventos de Santa Rosa 10,RSA-10-02,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.241510367700478,-41.876391827999946
22985,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47195,Ventos de Santa Rosa 13,RSA-13-03,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.241174045700479,-41.90244986999994
22986,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47192,Ventos de Santa Rosa 10,RSA-10-01,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.239904883700486,-41.874942070999964
22987,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47195,Ventos de Santa Rosa 13,RSA-13-02,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.2394491377005,-41.90126274599992
22988,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47191,Ventos de Santa Rosa 09,RSA-09-12,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.238317237700578,-41.873519751999936
22989,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47195,Ventos de Santa Rosa 13,RSA-13-01,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.237797810700565,-41.89991256399997
22990,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47191,Ventos de Santa Rosa 09,RSA-09-11,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.23658271670063,-41.87238723399997
22991,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47194,Ventos de Santa Rosa 12,RSA-12-12,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.236081772700633,-41.89874372399998
22992,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47194,Ventos de Santa Rosa 12,RSA-12-11,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.234402961700651,-41.89743880899994
22993,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47191,Ventos de Santa Rosa 09,RSA-09-10,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.234331708700665,-41.86918642299997
22994,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47194,Ventos de Santa Rosa 12,RSA-12-10,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.232696382700736,-41.89621551499994
22995,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47191,Ventos de Santa Rosa 09,RSA-09-09,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.232560303700723,-41.86814457299994
22996,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47194,Ventos de Santa Rosa 12,RSA-12-09,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.231687906700783,-41.89356127199994
22997,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47191,Ventos de Santa Rosa 09,RSA-09-08,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.230853288700807,-41.86695776799997
22998,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47194,Ventos de Santa Rosa 12,RSA-12-08,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.229833768700844,-41.89270960699997
22999,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47191,Ventos de Santa Rosa 09,RSA-09-07,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.22912783670085,-41.86581629299996
23000,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47194,Ventos de Santa Rosa 12,RSA-12-07,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.22800753170086,-41.89175815999994
23001,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47191,Ventos de Santa Rosa 09,RSA-09-06,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.227356266700887,-41.86479266499998
23002,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47194,Ventos de Santa Rosa 12,RSA-12-06,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.226190321700958,-41.890806798999954
23003,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47191,Ventos de Santa Rosa 09,RSA-09-05,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.225336724700979,-41.86427624799995
23004,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47194,Ventos de Santa Rosa 12,RSA-12-05,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.224373033700969,-41.88986454199994
23005,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47191,Ventos de Santa Rosa 09,RSA-09-04,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.223308074701047,-41.86376885999994
23006,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47194,Ventos de Santa Rosa 12,RSA-12-04,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.222555812701025,-41.88891320499994
23007,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47191,Ventos de Santa Rosa 09,RSA-09-03,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.221288528701061,-41.863252461999934
23008,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47194,Ventos de Santa Rosa 12,RSA-12-03,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.22073851270111,-41.88797097099995
23009,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47191,Ventos de Santa Rosa 09,RSA-09-02,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.219268978701134,-41.86273607199997
23010,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47194,Ventos de Santa Rosa 12,RSA-12-02,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.218921280701153,-41.88701965699994
23011,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47191,Ventos de Santa Rosa 09,RSA-09-01,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.217249354701234,-41.86222878499996
23012,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47194,Ventos de Santa Rosa 12,RSA-12-01,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.217103969701192,-41.886077446999934
23013,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47190,Ventos de Santa Rosa 08,RSA-08-12,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.21520327770125,-41.861639458999946
23014,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47193,Ventos de Santa Rosa 11,RSA-11-01,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.211309237701395,-41.894440749999944
23015,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47190,Ventos de Santa Rosa 08,RSA-08-11,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.211233437701413,-41.86552635299996
23016,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47190,Ventos de Santa Rosa 08,RSA-08-10,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.20949892370144,-41.86438490199998
23017,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47193,Ventos de Santa Rosa 11,RSA-11-02,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.209105971701483,-41.89431369799996
23018,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47190,Ventos de Santa Rosa 08,RSA-08-09,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.207856112701482,-41.863071446999975
23019,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47193,Ventos de Santa Rosa 11,RSA-11-03,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.20691166570152,-41.894195816999975
23020,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,49468,Ventos de Santa Rosa 06,RSA-06-12,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.206095945701552,-41.84006242099996
23021,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47193,Ventos de Santa Rosa 11,RSA-11-04,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.204708397701628,-41.89406877699998
23022,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47190,Ventos de Santa Rosa 08,RSA-08-08,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.204610291701577,-41.86452735999995
23023,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,49468,Ventos de Santa Rosa 06,RSA-06-11,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.204031073701612,-41.83955493399998
23024,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47193,Ventos de Santa Rosa 11,RSA-11-05,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.202514162701648,-41.89394181599994
23025,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47190,Ventos de Santa Rosa 08,RSA-08-07,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.202075821701651,-41.86400687099996
23026,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,49468,Ventos de Santa Rosa 06,RSA-06-10,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.20197473170167,-41.83911117099996
23027,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47193,Ventos de Santa Rosa 11,RSA-11-06,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.20031089370171,-41.89381478699994
23028,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,49468,Ventos de Santa Rosa 06,RSA-06-09,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.199900105701776,-41.83869454799998
23029,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47193,Ventos de Santa Rosa 11,RSA-11-07,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.198116657701803,-41.89368783699996
23030,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,49468,Ventos de Santa Rosa 06,RSA-06-08,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.19798119970182,-41.83800640499993
23031,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,49468,Ventos de Santa Rosa 06,RSA-06-07,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.196200229701843,-41.837010232999944
23032,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47193,Ventos de Santa Rosa 11,RSA-11-08,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.195913386701887,-41.89356081999995
23033,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47193,Ventos de Santa Rosa 11,RSA-11-09,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.193719148701941,-41.893433881999954
23034,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,49468,Ventos de Santa Rosa 06,RSA-06-06,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.193041745701963,-41.826201614999945
23035,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47190,Ventos de Santa Rosa 08,RSA-08-06,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.19297531770199,-41.857560097999965
23036,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47189,Ventos de Santa Rosa 07,RSA-07-12,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.192289696702018,-41.83568797399994
23037,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,49468,Ventos de Santa Rosa 06,RSA-06-05,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.191306887701995,-41.82507858699994
23038,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47190,Ventos de Santa Rosa 08,RSA-08-05,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.191130398702041,-41.856663364999974
23039,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47189,Ventos de Santa Rosa 07,RSA-07-11,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.190775551702025,-41.834075689999956
23040,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,49468,Ventos de Santa Rosa 06,RSA-06-04,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.189544493702078,-41.82400990699995
23041,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47193,Ventos de Santa Rosa 11,RSA-11-11,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.189321637702097,-41.893179949999926
23042,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47189,Ventos de Santa Rosa 07,RSA-07-10,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.189068257702099,-41.83289830799998
23043,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,49468,Ventos de Santa Rosa 06,RSA-06-03,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.187791198702124,-41.822932219999984
23044,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47193,Ventos de Santa Rosa 11,RSA-11-12,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.187118363702153,-41.89305295599996
23045,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47189,Ventos de Santa Rosa 07,RSA-07-09,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.187058485702158,-41.83227315399995
23046,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47190,Ventos de Santa Rosa 08,RSA-08-04,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.187017402702176,-41.859248855999965
23047,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,49468,Ventos de Santa Rosa 06,RSA-06-02,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.186028791702176,-41.821863563999955
23048,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47189,Ventos de Santa Rosa 07,RSA-07-08,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.185140189702235,-41.831503263999934
23049,0.0042,195.0,120.0,150.0,2024-03-11 15:21:31,47190,Ventos de Santa Rosa 08,RSA-08-03,False,Dom Inocêncio Energias Renováveis S.A,PI,-9.184933722702239,-41.85884118599996
